1,1,914,855,55,172,1,-1,-1,-1
2,1,907,855,67,172,1,-1,-1,-1
3,1,901,855,79,172,1,-1,-1,-1
4,1,894,854,92,173,1,-1,-1,-1
5,1,888,854,104,173,1,-1,-1,-1
6,1,882,854,116,173,1,-1,-1,-1
7,1,875,854,129,173,1,-1,-1,-1
8,1,875,854,128,174,1,-1,-1,-1
9,1,875,853,127,174,1,-1,-1,-1
10,1,875,853,126,175,1,-1,-1,-1
11,1,875,853,125,176,1,-1,-1,-1
12,1,875,852,124,176,1,-1,-1,-1
13,1,875,852,122,177,1,-1,-1,-1
14,1,875,853,119,176,1,-1,-1,-1
15,1,876,857,114,174,1,-1,-1,-1
16,1,876,860,109,171,1,-1,-1,-1
17,1,876,863,104,169,1,-1,-1,-1
18,1,877,866,98,167,1,-1,-1,-1
19,1,877,872,89,162,1,-1,-1,-1
20,1,878,872,89,162,1,-1,-1,-1
21,1,881,873,95,160,1,-1,-1,-1
22,1,885,875,100,159,1,-1,-1,-1
23,1,888,877,106,158,1,-1,-1,-1
24,1,892,878,111,156,1,-1,-1,-1
25,1,898,881,121,154,1,-1,-1,-1
26,1,913,879,120,157,1,-1,-1,-1
27,1,923,878,119,158,1,-1,-1,-1
28,1,934,877,118,159,1,-1,-1,-1
29,1,945,875,116,161,1,-1,-1,-1
30,1,957,874,115,162,1,-1,-1,-1
31,1,968,872,114,164,1,-1,-1,-1
32,1,980,871,112,165,1,-1,-1,-1
33,1,994,873,112,165,1,-1,-1,-1
34,1,1008,876,111,164,1,-1,-1,-1
35,1,1023,878,111,163,1,-1,-1,-1
36,1,1037,881,111,162,1,-1,-1,-1
37,1,1051,883,110,162,1,-1,-1,-1
38,1,1071,887,110,161,1,-1,-1,-1
39,1,1084,887,111,161,1,-1,-1,-1
40,1,1103,888,112,162,1,-1,-1,-1
41,1,1123,889,113,163,1,-1,-1,-1
42,1,1142,889,115,164,1,-1,-1,-1
43,1,1162,890,116,165,1,-1,-1,-1
44,1,1198,891,119,166,1,-1,-1,-1
45,1,1201,891,119,167,1,-1,-1,-1
46,1,1223,892,121,170,1,-1,-1,-1
47,1,1245,892,124,173,1,-1,-1,-1
48,1,1266,893,126,176,1,-1,-1,-1
49,1,1288,893,129,179,1,-1,-1,-1
50,1,1310,893,132,182,1,-1,-1,-1
51,1,1333,894,134,185,1,-1,-1,-1
52,1,1356,895,133,184,1,-1,-1,-1
53,1,1381,895,131,183,1,-1,-1,-1
54,1,1406,896,129,182,1,-1,-1,-1
